decided_at,action,target,severity,confidence,automated,rationale
2026-06-03T04:47:56.537584Z,harden_filtered_port,127.0.0.1:2493,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2493 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.537627Z,harden_filtered_port,127.0.0.1:2494,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2494 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.537670Z,harden_filtered_port,127.0.0.1:2495,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2495 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.537713Z,harden_filtered_port,127.0.0.1:2496,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2496 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.537757Z,harden_filtered_port,127.0.0.1:2497,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2497 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.537871Z,harden_filtered_port,127.0.0.1:2498,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2498 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.537973Z,harden_filtered_port,127.0.0.1:2499,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2499 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.538115Z,harden_filtered_port,127.0.0.1:2500,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2500 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.538370Z,harden_filtered_port,127.0.0.1:2501,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2501 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.538515Z,harden_filtered_port,127.0.0.1:2502,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2502 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.538576Z,harden_filtered_port,127.0.0.1:2503,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2503 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.538622Z,harden_filtered_port,127.0.0.1:2504,high,0.8,False,"Policy permits only TCP/443. WLBS on TCP/2504 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.538817Z,harden_filtered_port,127.0.0.1:2505,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2505 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.538886Z,harden_filtered_port,127.0.0.1:2506,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2506 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.540152Z,harden_filtered_port,127.0.0.1:2507,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2507 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.543793Z,harden_filtered_port,127.0.0.1:2508,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2508 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.543850Z,harden_filtered_port,127.0.0.1:2509,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2509 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.543978Z,harden_filtered_port,127.0.0.1:2510,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2510 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544024Z,harden_filtered_port,127.0.0.1:2511,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2511 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544300Z,harden_filtered_port,127.0.0.1:2512,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2512 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544374Z,harden_filtered_port,127.0.0.1:2513,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2513 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544423Z,harden_filtered_port,127.0.0.1:2514,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2514 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544463Z,harden_filtered_port,127.0.0.1:2515,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2515 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544505Z,harden_filtered_port,127.0.0.1:2516,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2516 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544604Z,harden_filtered_port,127.0.0.1:2517,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2517 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544651Z,harden_filtered_port,127.0.0.1:2518,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2518 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544689Z,harden_filtered_port,127.0.0.1:2519,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2519 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544728Z,harden_filtered_port,127.0.0.1:2520,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2520 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544768Z,harden_filtered_port,127.0.0.1:2521,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2521 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544807Z,harden_filtered_port,127.0.0.1:2522,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2522 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544850Z,harden_filtered_port,127.0.0.1:2523,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2523 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.544974Z,harden_filtered_port,127.0.0.1:2524,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2524 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.545074Z,harden_filtered_port,127.0.0.1:2525,high,0.8,False,"Policy permits only TCP/443. MS-V-WORLDS on TCP/2525 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.545120Z,harden_filtered_port,127.0.0.1:2526,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2526 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.545156Z,harden_filtered_port,127.0.0.1:2527,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2527 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.545194Z,harden_filtered_port,127.0.0.1:2528,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2528 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.545305Z,harden_filtered_port,127.0.0.1:2529,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2529 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.545613Z,harden_filtered_port,127.0.0.1:2530,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2530 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.547621Z,harden_filtered_port,127.0.0.1:2531,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2531 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.547714Z,harden_filtered_port,127.0.0.1:2532,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2532 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.547763Z,harden_filtered_port,127.0.0.1:2533,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2533 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548138Z,harden_filtered_port,127.0.0.1:2534,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2534 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548203Z,harden_filtered_port,127.0.0.1:2535,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2535 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548312Z,harden_filtered_port,127.0.0.1:2536,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2536 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548368Z,harden_filtered_port,127.0.0.1:2537,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2537 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548409Z,harden_filtered_port,127.0.0.1:2538,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2538 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548451Z,harden_filtered_port,127.0.0.1:2539,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2539 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548493Z,harden_filtered_port,127.0.0.1:2540,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2540 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548609Z,harden_filtered_port,127.0.0.1:2541,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2541 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548656Z,harden_filtered_port,127.0.0.1:2542,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2542 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.548842Z,harden_filtered_port,127.0.0.1:2543,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2543 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549098Z,harden_filtered_port,127.0.0.1:2544,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2544 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549148Z,harden_filtered_port,127.0.0.1:2545,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2545 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549381Z,harden_filtered_port,127.0.0.1:2546,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2546 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549452Z,harden_filtered_port,127.0.0.1:2547,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2547 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549501Z,harden_filtered_port,127.0.0.1:2548,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2548 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549586Z,harden_filtered_port,127.0.0.1:2549,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2549 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549634Z,harden_filtered_port,127.0.0.1:2550,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2550 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549742Z,harden_filtered_port,127.0.0.1:2551,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2551 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549790Z,harden_filtered_port,127.0.0.1:2552,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2552 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549833Z,harden_filtered_port,127.0.0.1:2553,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2553 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549877Z,harden_filtered_port,127.0.0.1:2554,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2554 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549918Z,harden_filtered_port,127.0.0.1:2555,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2555 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.549959Z,harden_filtered_port,127.0.0.1:2556,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2556 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550002Z,harden_filtered_port,127.0.0.1:2557,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2557 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550042Z,harden_filtered_port,127.0.0.1:2558,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2558 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550082Z,harden_filtered_port,127.0.0.1:2559,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2559 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550122Z,harden_filtered_port,127.0.0.1:2560,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2560 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550162Z,harden_filtered_port,127.0.0.1:2561,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2561 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550202Z,harden_filtered_port,127.0.0.1:2562,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2562 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550259Z,harden_filtered_port,127.0.0.1:2563,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2563 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550303Z,harden_filtered_port,127.0.0.1:2564,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2564 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550408Z,harden_filtered_port,127.0.0.1:2565,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2565 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550457Z,harden_filtered_port,127.0.0.1:2566,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2566 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550499Z,harden_filtered_port,127.0.0.1:2567,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2567 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550538Z,harden_filtered_port,127.0.0.1:2568,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2568 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550579Z,harden_filtered_port,127.0.0.1:2569,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2569 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550621Z,harden_filtered_port,127.0.0.1:2570,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2570 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550661Z,harden_filtered_port,127.0.0.1:2571,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2571 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550703Z,harden_filtered_port,127.0.0.1:2572,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2572 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550785Z,harden_filtered_port,127.0.0.1:2573,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2573 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550847Z,harden_filtered_port,127.0.0.1:2574,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2574 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550892Z,harden_filtered_port,127.0.0.1:2575,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2575 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550937Z,harden_filtered_port,127.0.0.1:2576,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2576 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.550979Z,harden_filtered_port,127.0.0.1:2577,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2577 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551124Z,harden_filtered_port,127.0.0.1:2578,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2578 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551176Z,harden_filtered_port,127.0.0.1:2579,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2579 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551218Z,harden_filtered_port,127.0.0.1:2580,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2580 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551262Z,harden_filtered_port,127.0.0.1:2581,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2581 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551303Z,harden_filtered_port,127.0.0.1:2582,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2582 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551344Z,harden_filtered_port,127.0.0.1:2583,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2583 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551450Z,harden_filtered_port,127.0.0.1:2584,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2584 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551495Z,harden_filtered_port,127.0.0.1:2585,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2585 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551534Z,harden_filtered_port,127.0.0.1:2586,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2586 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.551572Z,harden_filtered_port,127.0.0.1:2587,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/2587 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
